User_ID,Age,Gender,Daily_Steps,Workout_Min,Calories_Burned,Sleep_Hrs,Protein_Intake,Water_Intake
U4212,29,female,5298.0,60.0,511.0,6.5,63.0,2.9
U4213,43,male,,45.0,374.0,7.0,46.0,2.3
U4214,36,female,7216.0,80.0,665.0,7.2,68.0,4.2
U4215,62,female,10311.0,109.0,939.0,6.5,94.0,3.0
U4216,24,female,3748.0,34.0,349.0,6.6,36.0,1.9
U4217,64,female,12446.0,148.0,1134.0,7.6,116.0,4.8
U4218,24,male,6479.0,53.0,,7.6,62.0,2.7
U4219,43,male,1961.0,23.0,264.0,,44.0,1.7
U4220,57,female,4245.0,38.0,389.0,7.5,50.0,2.1
U4221,22,male,8337.0,83.0,681.0,7.6,65.0,4.2
U4222,38,male,5655.0,59.0,525.0,7.4,60.0,2.9
U4223,31,male,2510.0,14.0,,7.1,37.0,1.9
U4224,21,female,10611.0,119.0,909.0,8.3,74.0,4.5
U4225,40,male,12221.0,131.0,1082.0,9.1,92.0,4.1
U4226,59,male,8155.0,,760.0,6.5,77.0,3.7
U4227,37,male,7197.0,66.0,628.0,6.9,57.0,3.2
U4228,32,female,3975.0,35.0,348.0,7.7,40.0,1.6
U4229,62,female,1478.0,15.0,176.0,5.9,,1.9
U4230,46,male,7179.0,,620.0,6.2,71.0,2.1
U4231,25,male,11081.0,109.0,,7.1,77.0,5.6
U4232,58,female,,21.0,236.0,6.8,41.0,1.7
U4233,36,female,8035.0,84.0,689.0,6.9,68.0,3.0
U4234,56,male,1763.0,12.0,163.0,7.0,34.0,1.8
U4235,63,male,6735.0,72.0,607.0,6.9,71.0,3.4
U4236,45,female,12717.0,143.0,1155.0,7.5,99.0,6.0
U4237,63,female,3057.0,28.0,294.0,5.5,50.0,2.8
U4238,44,male,2999.0,27.0,265.0,7.3,50.0,1.2
U4239,21,female,8387.0,89.0,723.0,7.8,,3.4
U4240,32,male,7755.0,82.0,701.0,7.1,69.0,2.9
U4241,52,male,13281.0,140.0,1132.0,7.9,102.0,5.4
U4242,54,male,12811.0,135.0,1118.0,7.9,92.0,5.6
U4243,18,female,7118.0,81.0,658.0,8.1,67.0,2.6
U4244,20,male,4698.0,47.0,455.0,7.1,46.0,2.4
U4245,64,male,8170.0,77.0,670.0,6.2,79.0,3.1
U4246,41,female,8712.0,89.0,783.0,8.9,78.0,4.1
U4247,44,female,5502.0,51.0,494.0,8.1,54.0,2.8
U4248,57,male,7324.0,73.0,626.0,7.3,67.0,3.8
U4249,53,male,8264.0,87.0,711.0,7.5,,3.3
U4250,51,female,12539.0,136.0,1134.0,8.0,95.0,4.8
U4251,46,female,10488.0,114.0,907.0,6.9,88.0,4.4
U4252,41,female,8653.0,85.0,742.0,8.3,70.0,3.4
U4253,41,male,12788.0,141.0,1132.0,8.6,105.0,5.1
U4254,59,male,12759.0,139.0,1117.0,7.7,108.0,5.6
U4255,21,male,12503.0,131.0,1090.0,8.3,92.0,5.9
U4256,20,female,5341.0,53.0,457.0,,48.0,2.4
U4257,51,male,10400.0,111.0,949.0,7.7,85.0,5.3
U4258,40,female,6856.0,71.0,592.0,6.4,57.0,2.8
U4259,40,male,1805.0,10.0,159.0,7.2,34.0,1.9
U4260,62,female,3048.0,26.0,247.0,6.8,41.0,1.6
U4261,22,male,,25.0,285.0,5.9,48.0,1.3
U4262,48,male,2176.0,18.0,247.0,7.5,36.0,2.2
U4263,58,female,6694.0,68.0,630.0,7.4,71.0,3.0
U4264,23,female,12389.0,128.0,1080.0,7.6,96.0,5.4
U4265,54,male,13722.0,146.0,1175.0,9.5,108.0,5.6
U4266,27,female,12875.0,149.0,1161.0,7.4,97.0,5.3
U4267,57,female,11665.0,128.0,1022.0,6.9,93.0,4.9
U4268,24,male,4931.0,50.0,423.0,7.1,65.0,3.0
U4269,56,female,6594.0,75.0,608.0,7.0,79.0,3.5
U4270,55,male,8278.0,84.0,735.0,,75.0,3.3
U4271,38,male,2652.0,20.0,219.0,7.9,36.0,1.9
U4272,37,female,3456.0,17.0,211.0,5.9,32.0,2.6
U4273,20,female,12988.0,143.0,1116.0,8.0,92.0,5.1
U4274,39,male,9792.0,108.0,890.0,,85.0,3.8
U4275,64,male,7449.0,81.0,638.0,7.2,85.0,3.0
U4276,21,male,11144.0,122.0,974.0,8.5,85.0,4.9
U4277,45,male,11155.0,116.0,953.0,9.3,93.0,4.3
U4278,29,male,5007.0,43.0,,,52.0,2.6
U4279,55,male,8073.0,66.0,642.0,8.0,63.0,3.1
U4280,53,female,11107.0,126.0,1006.0,7.6,99.0,5.1
U4281,64,female,12008.0,129.0,1043.0,7.8,102.0,4.8
U4282,58,female,,,649.0,7.6,76.0,4.0
U4283,22,male,5340.0,49.0,,7.2,47.0,3.3
U4284,30,female,11212.0,112.0,911.0,6.9,86.0,4.3
U4285,40,male,12736.0,133.0,1107.0,8.8,100.0,5.5
U4286,47,male,11616.0,132.0,,8.0,100.0,4.5
U4287,54,female,10607.0,109.0,957.0,7.5,91.0,4.3
U4288,42,male,12353.0,146.0,1113.0,7.2,100.0,4.5
U4289,44,male,5505.0,67.0,527.0,7.3,68.0,3.1
U4290,31,male,10905.0,,959.0,7.4,92.0,
U4291,64,male,12355.0,130.0,1064.0,7.9,,5.0
U4292,53,male,9759.0,101.0,861.0,7.3,74.0,3.3
U4293,56,male,6968.0,59.0,575.0,6.5,69.0,2.0
U4294,33,female,10745.0,,929.0,8.9,81.0,3.7
U4295,39,male,11657.0,126.0,1018.0,6.9,87.0,4.8
U4296,38,male,4638.0,,398.0,6.3,47.0,
U4297,38,male,,41.0,361.0,7.5,47.0,2.8
U4298,25,male,2044.0,10.0,167.0,7.0,,1.3
U4299,33,female,3434.0,26.0,302.0,7.4,44.0,2.1
U4300,48,female,12924.0,146.0,1130.0,8.2,107.0,4.7
U4301,59,male,9099.0,93.0,,6.8,73.0,4.4
U4302,27,male,6683.0,54.0,562.0,7.7,52.0,2.5
U4303,49,male,7943.0,75.0,667.0,6.8,62.0,3.9
U4304,51,female,4065.0,41.0,351.0,7.7,46.0,2.1
U4305,26,female,6759.0,54.0,555.0,6.4,49.0,3.7
U4306,34,female,2875.0,18.0,233.0,6.2,38.0,1.8
U4307,28,female,4527.0,39.0,366.0,6.3,55.0,2.4
U4308,49,male,,,784.0,7.6,74.0,3.3
U4309,27,female,7206.0,69.0,615.0,7.2,64.0,4.2
U4310,39,female,1906.0,10.0,154.0,6.8,37.0,2.0
U4311,34,male,2200.0,14.0,179.0,6.6,23.0,1.8
U4312,21,male,7053.0,72.0,,7.2,53.0,3.3
U4313,64,female,7777.0,74.0,672.0,6.9,80.0,3.0
U4314,42,female,8826.0,87.0,726.0,6.2,69.0,4.0
U4315,38,female,12910.0,141.0,1114.0,6.7,100.0,5.0
U4316,54,female,10696.0,123.0,972.0,6.9,94.0,4.4
U4317,55,male,3908.0,34.0,371.0,6.6,37.0,
U4318,18,male,,144.0,1144.0,9.0,92.0,5.2
U4319,42,female,5183.0,,477.0,6.2,58.0,2.6
U4320,53,female,6548.0,66.0,578.0,6.3,59.0,3.7
U4321,34,female,7355.0,81.0,686.0,5.8,65.0,2.9
U4322,58,female,3255.0,36.0,363.0,7.2,44.0,1.2
U4323,41,female,12791.0,137.0,1101.0,7.6,92.0,4.5
U4324,19,male,,115.0,942.0,6.5,79.0,4.4
U4325,57,male,7794.0,80.0,685.0,7.3,62.0,3.7
U4326,32,male,7715.0,76.0,673.0,6.8,70.0,2.9
U4327,49,female,9085.0,99.0,812.0,8.4,72.0,5.7
U4328,56,female,2271.0,13.0,182.0,6.2,37.0,1.7
U4329,23,male,11444.0,115.0,968.0,9.0,78.0,
U4330,18,male,8353.0,88.0,785.0,7.5,73.0,
U4331,64,female,10875.0,,911.0,7.3,79.0,3.5
U4332,40,male,9695.0,102.0,808.0,7.3,75.0,3.1
U4333,56,female,7629.0,83.0,679.0,7.5,66.0,4.0
U4334,34,female,12900.0,135.0,1106.0,7.6,82.0,5.5
U4335,51,male,3069.0,25.0,270.0,6.1,45.0,1.9
U4336,58,male,12151.0,125.0,1035.0,8.2,94.0,4.1
U4337,46,male,3502.0,27.0,304.0,7.6,44.0,1.8
U4338,26,female,2961.0,25.0,279.0,7.6,42.0,2.6
U4339,30,female,13576.0,139.0,1154.0,7.7,96.0,4.9
U4340,23,male,6275.0,65.0,580.0,8.0,55.0,2.5
U4341,23,female,7397.0,88.0,668.0,7.5,70.0,3.2
U4342,37,female,10960.0,112.0,931.0,7.4,81.0,4.2
U4343,20,female,4320.0,37.0,379.0,6.5,,2.6
U4344,34,male,2832.0,14.0,224.0,7.5,32.0,1.0
U4345,29,female,10334.0,115.0,910.0,,83.0,4.3
U4346,64,male,3511.0,31.0,,8.0,51.0,1.7
U4347,62,male,11530.0,126.0,998.0,7.8,107.0,4.3
U4348,18,female,10732.0,109.0,935.0,7.1,73.0,4.6
U4349,34,male,3195.0,22.0,229.0,6.2,32.0,1.2
U4350,20,female,7397.0,74.0,616.0,6.9,60.0,3.3
U4351,43,male,9186.0,95.0,806.0,8.0,72.0,4.0
U4352,32,male,6630.0,73.0,618.0,7.4,66.0,3.3
U4353,53,female,4869.0,41.0,377.0,6.6,52.0,2.7
U4354,49,male,8960.0,89.0,777.0,7.0,69.0,4.0
U4355,49,male,7246.0,60.0,583.0,7.5,64.0,3.4
U4356,21,male,8715.0,88.0,761.0,9.6,77.0,3.2
U4357,35,female,11091.0,115.0,955.0,9.8,81.0,5.1
U4358,36,female,7359.0,72.0,641.0,8.1,65.0,2.6
U4359,60,male,7877.0,85.0,714.0,6.7,64.0,3.6
U4360,52,male,7490.0,69.0,635.0,7.9,63.0,2.8
U4361,57,male,7262.0,74.0,641.0,6.6,70.0,2.3
U4362,31,female,11614.0,126.0,1017.0,7.5,88.0,4.3
U4363,50,female,8583.0,90.0,752.0,8.5,76.0,3.6
U4364,31,male,10657.0,114.0,,7.4,79.0,5.0
U4365,51,female,12402.0,137.0,1111.0,7.5,105.0,5.8
U4366,21,female,7908.0,80.0,726.0,6.9,62.0,
U4367,41,female,9027.0,95.0,802.0,6.7,70.0,
U4368,46,female,13574.0,149.0,1197.0,7.6,104.0,4.6
U4369,36,male,8045.0,80.0,716.0,7.9,72.0,3.8
U4370,23,female,5713.0,55.0,506.0,7.6,55.0,3.0
U4371,50,female,5483.0,56.0,472.0,7.3,55.0,2.4
U4372,57,male,8098.0,88.0,711.0,8.3,84.0,2.9
U4373,36,male,12864.0,139.0,1157.0,6.4,,5.5
U4374,18,female,,136.0,,7.8,83.0,4.2
U4375,22,female,10621.0,118.0,958.0,7.0,86.0,4.1
U4376,44,male,11478.0,128.0,1001.0,9.2,92.0,4.8
U4377,33,male,10477.0,110.0,935.0,7.3,81.0,3.2
U4378,23,male,2872.0,15.0,216.0,7.4,37.0,2.2
U4379,57,female,12649.0,135.0,1098.0,8.6,98.0,6.0
U4380,30,female,10963.0,112.0,932.0,7.3,81.0,4.4
U4381,52,male,4875.0,46.0,439.0,7.7,47.0,2.4
U4382,36,female,4981.0,46.0,437.0,7.8,48.0,2.5
U4383,29,male,3271.0,17.0,267.0,7.5,36.0,1.9
U4384,33,female,8724.0,86.0,756.0,7.0,67.0,3.2
U4385,60,male,,49.0,477.0,5.9,48.0,2.1
U4386,27,male,10728.0,116.0,956.0,9.3,87.0,4.1
U4387,42,female,,101.0,851.0,7.2,82.0,4.0
U4388,37,female,3498.0,27.0,290.0,7.7,44.0,1.5
U4389,48,female,6307.0,66.0,557.0,6.8,58.0,2.2
U4390,21,female,7638.0,92.0,755.0,8.9,70.0,3.2
U4391,61,female,4683.0,41.0,415.0,6.6,54.0,1.7
U4392,40,female,4371.0,34.0,369.0,7.0,48.0,2.6
U4393,19,male,4598.0,42.0,386.0,8.8,48.0,1.0
U4394,39,female,8947.0,97.0,760.0,6.1,69.0,3.2
U4395,54,male,10440.0,,914.0,8.5,96.0,4.9
U4396,25,male,3641.0,43.0,359.0,6.8,40.0,2.0
U4397,24,female,10268.0,111.0,899.0,8.1,72.0,
U4398,31,male,12002.0,136.0,1091.0,7.4,80.0,4.7
U4399,20,male,,78.0,684.0,8.5,66.0,2.9
U4400,33,female,4582.0,49.0,451.0,6.3,58.0,3.0
U4401,36,female,,89.0,,7.3,69.0,3.2
U4402,35,female,3898.0,40.0,377.0,7.6,38.0,1.8
U4403,33,male,11941.0,125.0,1018.0,7.0,93.0,5.0
U4404,25,female,6865.0,72.0,576.0,7.3,55.0,2.1
U4405,50,female,5291.0,57.0,488.0,6.2,62.0,2.5
U4406,29,female,9537.0,96.0,841.0,7.1,69.0,3.6
U4407,28,female,,57.0,508.0,9.2,52.0,2.6
U4408,22,male,5768.0,70.0,577.0,8.2,61.0,2.6
U4409,44,female,14163.0,149.0,1199.0,8.4,105.0,5.5
U4410,29,male,8431.0,87.0,749.0,7.6,70.0,4.1
U4411,34,female,3680.0,27.0,300.0,5.6,48.0,2.2
U4412,23,male,4032.0,37.0,390.0,6.8,52.0,2.0
U4413,50,male,9367.0,89.0,774.0,8.2,83.0,4.1
U4414,22,male,2934.0,25.0,257.0,6.4,36.0,2.2
U4415,45,female,6992.0,86.0,703.0,7.5,73.0,3.4
U4416,31,male,12965.0,146.0,1141.0,7.0,106.0,5.6
U4417,22,female,4226.0,35.0,363.0,6.1,39.0,1.0
U4418,50,female,4225.0,37.0,,8.7,46.0,2.2
U4419,58,female,10629.0,114.0,950.0,9.3,89.0,4.4
U4420,36,female,7817.0,86.0,733.0,7.2,70.0,2.7
U4421,39,female,2539.0,18.0,210.0,6.1,35.0,1.8
U4422,22,male,,60.0,545.0,6.4,,3.3
U4423,19,female,,85.0,731.0,7.6,71.0,3.4
U4424,47,male,12404.0,131.0,1073.0,9.3,93.0,5.1
U4425,64,male,4576.0,41.0,428.0,6.4,54.0,2.8
U4426,56,male,6484.0,66.0,604.0,7.3,64.0,3.6
U4427,21,male,5854.0,63.0,519.0,7.2,59.0,3.4
U4428,50,male,,125.0,1066.0,9.1,95.0,5.4
U4429,30,male,8026.0,71.0,665.0,7.5,60.0,3.1
U4430,37,male,9777.0,93.0,818.0,6.4,72.0,3.7
U4431,24,female,6875.0,65.0,580.0,7.8,,1.8
U4432,32,male,2882.0,32.0,264.0,6.9,,1.4
U4433,40,female,2311.0,26.0,252.0,6.0,37.0,2.3
U4434,31,male,8121.0,87.0,729.0,8.2,72.0,3.2
U4435,40,male,3608.0,31.0,358.0,6.6,45.0,2.2
U4436,36,male,10897.0,117.0,,7.9,81.0,4.5
U4437,46,male,3307.0,26.0,254.0,6.9,42.0,2.5
U4438,37,female,2344.0,24.0,216.0,6.5,32.0,1.0
U4439,46,female,12259.0,123.0,1064.0,7.1,91.0,4.9
U4440,41,female,6598.0,57.0,533.0,7.6,55.0,3.1
U4441,35,male,10714.0,122.0,994.0,6.6,98.0,3.9
U4442,27,male,9079.0,106.0,837.0,8.2,81.0,4.4
U4443,58,male,9455.0,100.0,809.0,6.8,77.0,3.2
U4444,25,female,3756.0,25.0,340.0,5.9,33.0,2.5
U4445,43,male,10079.0,107.0,908.0,8.6,85.0,3.0
U4446,46,female,11330.0,120.0,980.0,7.7,94.0,4.0
U4447,27,female,1630.0,10.0,175.0,5.1,40.0,1.4
U4448,34,male,5323.0,,465.0,7.0,58.0,2.7
U4449,19,male,6317.0,57.0,539.0,7.6,55.0,1.9
U4450,23,female,11151.0,117.0,999.0,8.1,90.0,4.9
U4451,22,female,10808.0,112.0,900.0,7.0,81.0,4.7
U4452,45,female,11813.0,137.0,1063.0,7.2,98.0,5.7
U4453,58,male,5384.0,39.0,422.0,7.2,45.0,2.8
U4454,22,male,4764.0,54.0,463.0,7.8,59.0,2.1
U4455,35,male,8643.0,89.0,727.0,6.3,72.0,3.1
U4456,43,male,5005.0,48.0,461.0,6.0,52.0,2.3
U4457,37,male,5537.0,54.0,464.0,8.2,50.0,3.7
U4458,58,male,8830.0,87.0,726.0,8.4,81.0,3.7
U4459,44,female,,90.0,737.0,6.6,79.0,3.6
U4460,29,female,13449.0,149.0,1222.0,7.5,96.0,5.9
U4461,24,female,9097.0,102.0,873.0,9.1,78.0,3.3
U4462,20,male,5046.0,41.0,426.0,7.7,48.0,2.7
U4463,27,female,,33.0,335.0,6.9,36.0,2.4
U4464,51,male,,125.0,1031.0,8.6,96.0,5.1
U4465,42,male,3276.0,,276.0,6.4,42.0,2.3
U4466,52,female,9476.0,88.0,810.0,,78.0,3.7
U4467,33,male,7433.0,65.0,583.0,7.0,69.0,2.4
U4468,19,female,6432.0,62.0,,7.7,70.0,2.6
U4469,41,female,7624.0,77.0,634.0,7.8,,3.7
U4470,27,male,4389.0,43.0,388.0,7.1,48.0,3.2
U4471,55,female,4517.0,37.0,379.0,7.4,53.0,1.7
U4472,39,female,6369.0,59.0,549.0,,59.0,2.2
U4473,43,female,12450.0,139.0,1104.0,8.1,,4.1
U4474,60,female,11560.0,120.0,996.0,7.8,93.0,4.1
U4475,56,male,10259.0,,873.0,7.9,81.0,4.6
U4476,44,female,5199.0,56.0,452.0,8.0,60.0,3.3
U4477,46,female,4070.0,35.0,364.0,6.2,57.0,1.1
U4478,64,female,8872.0,93.0,793.0,7.7,74.0,3.1
U4479,55,male,10772.0,115.0,968.0,6.1,85.0,3.6
U4480,37,female,9109.0,101.0,855.0,7.2,74.0,3.4
U4481,44,male,11052.0,129.0,1016.0,9.1,87.0,4.4
U4482,58,female,7762.0,84.0,725.0,6.6,69.0,3.2
U4483,37,female,11687.0,131.0,,6.4,98.0,4.9
U4484,61,female,5427.0,50.0,438.0,6.3,58.0,1.6
U4485,36,male,6370.0,61.0,568.0,,51.0,2.6
U4486,37,male,8891.0,,784.0,7.3,76.0,4.4
U4487,52,male,12457.0,143.0,1120.0,6.9,,5.6
U4488,64,male,7495.0,83.0,681.0,8.2,79.0,4.2
U4489,19,male,,,642.0,7.5,58.0,3.4
U4490,47,male,3817.0,,328.0,6.0,40.0,1.8
U4491,51,female,3977.0,37.0,366.0,6.7,52.0,2.3
U4492,39,male,11865.0,126.0,1010.0,9.4,95.0,5.9
U4493,20,female,11943.0,123.0,1004.0,7.4,80.0,4.4
U4494,23,male,6450.0,70.0,562.0,5.8,61.0,3.9
U4495,32,male,7149.0,78.0,693.0,,62.0,
U4496,44,male,11523.0,123.0,1004.0,8.0,95.0,4.8
U4497,27,female,8099.0,84.0,734.0,8.4,71.0,3.8
U4498,26,male,7152.0,68.0,586.0,6.9,65.0,3.3
U4499,50,male,12819.0,139.0,1115.0,8.1,95.0,5.2
U4500,49,female,3910.0,24.0,313.0,7.1,38.0,2.3
U4501,23,female,9896.0,114.0,931.0,7.5,80.0,4.4
U4502,58,female,10515.0,107.0,887.0,7.8,82.0,4.0
U4503,53,female,4840.0,44.0,412.0,7.5,54.0,2.3
U4504,19,male,3698.0,40.0,342.0,7.3,38.0,1.5
U4505,46,female,11526.0,136.0,1053.0,8.4,105.0,
U4506,21,male,2817.0,28.0,254.0,5.0,47.0,2.5
U4507,18,male,4410.0,33.0,330.0,5.7,46.0,3.1
U4508,36,female,9453.0,93.0,805.0,7.6,76.0,3.4
U4509,43,male,9521.0,101.0,848.0,7.5,78.0,3.1
U4510,42,female,11614.0,127.0,1000.0,6.8,93.0,4.8
U4511,27,male,5332.0,56.0,474.0,6.8,50.0,2.0
U4512,32,female,10426.0,112.0,913.0,6.9,83.0,4.5
U4513,39,female,11813.0,130.0,1077.0,8.2,94.0,3.6
U4514,38,female,10610.0,103.0,830.0,6.8,75.0,4.7
U4515,39,female,4717.0,51.0,452.0,7.1,61.0,2.5
U4516,53,female,11396.0,120.0,999.0,8.5,90.0,3.5
U4517,51,female,5109.0,38.0,392.0,6.3,44.0,2.6
U4518,47,male,12692.0,133.0,1083.0,6.7,95.0,4.9
U4519,42,male,2648.0,26.0,267.0,6.2,38.0,2.1
U4520,62,male,2184.0,23.0,229.0,6.0,40.0,2.1
U4521,45,female,6152.0,59.0,566.0,7.1,66.0,1.6
U4522,18,male,6685.0,66.0,583.0,5.8,57.0,2.8
U4523,62,female,11221.0,113.0,968.0,8.9,94.0,4.3
U4524,21,male,5354.0,48.0,465.0,6.0,50.0,2.4
U4525,24,male,9683.0,105.0,871.0,6.4,80.0,3.8
U4526,26,female,4549.0,45.0,396.0,7.0,,2.9
U4527,53,male,10802.0,123.0,978.0,7.5,90.0,3.5
U4528,36,male,4975.0,,432.0,8.1,57.0,2.3
U4529,18,male,2253.0,23.0,,6.5,38.0,1.6
U4530,27,female,12675.0,132.0,1104.0,,,4.8
U4531,53,male,9115.0,92.0,742.0,,,3.3
U4532,26,female,8249.0,82.0,735.0,8.1,74.0,4.5
U4533,62,male,,111.0,841.0,5.9,90.0,4.6
U4534,63,male,8575.0,,750.0,7.4,85.0,4.7
U4535,59,male,8625.0,,782.0,9.1,75.0,4.0
U4536,49,male,5556.0,53.0,460.0,6.6,52.0,
U4537,49,female,7809.0,77.0,679.0,7.4,67.0,3.3
U4538,23,male,5588.0,57.0,508.0,7.9,,3.5
U4539,55,female,6372.0,66.0,575.0,7.5,72.0,3.2
U4540,34,female,8480.0,84.0,718.0,6.5,67.0,3.4
U4541,27,male,3070.0,31.0,288.0,6.8,43.0,2.8
U4542,44,male,12612.0,141.0,1087.0,6.8,105.0,4.3
U4543,52,female,5678.0,55.0,495.0,6.2,60.0,2.3
U4544,38,female,3150.0,20.0,274.0,7.7,35.0,3.2
U4545,42,male,3916.0,40.0,358.0,7.6,42.0,2.5
U4546,45,male,14475.0,148.0,1213.0,9.4,109.0,4.1
U4547,64,male,11290.0,129.0,1049.0,8.4,92.0,5.1
U4548,32,male,7300.0,65.0,599.0,7.1,57.0,2.6
U4549,21,male,5595.0,47.0,469.0,6.2,48.0,2.3
U4550,46,female,2835.0,30.0,294.0,7.9,51.0,3.1
U4551,26,male,10299.0,119.0,935.0,8.0,90.0,5.1
U4552,44,male,10115.0,103.0,880.0,8.2,81.0,5.1
U4553,43,female,13306.0,147.0,1190.0,8.3,108.0,4.8
U4554,36,male,12822.0,145.0,1161.0,8.7,107.0,4.9
U4555,45,male,3351.0,17.0,272.0,5.6,35.0,1.9
U4556,34,female,7288.0,81.0,624.0,6.3,65.0,3.7
U4557,60,male,11517.0,128.0,999.0,7.0,100.0,4.4
U4558,58,female,4351.0,43.0,,7.2,62.0,3.2
U4559,59,male,,114.0,862.0,7.1,85.0,4.2
U4560,37,male,9206.0,96.0,788.0,8.3,66.0,4.5
U4561,62,male,6749.0,73.0,630.0,7.2,72.0,2.7
U4562,57,female,2340.0,11.0,190.0,8.6,44.0,1.4
U4563,56,female,11501.0,118.0,979.0,,91.0,4.6
U4564,40,female,4091.0,35.0,349.0,7.0,59.0,1.9
U4565,64,female,8942.0,92.0,768.0,6.3,75.0,4.2
U4566,49,male,10942.0,116.0,947.0,8.1,84.0,4.9
U4567,64,female,,78.0,681.0,6.3,68.0,3.1
U4568,50,female,,106.0,827.0,6.7,83.0,4.3
U4569,63,female,4977.0,39.0,431.0,6.7,53.0,3.4
U4570,22,male,2813.0,17.0,,6.5,29.0,2.3
U4571,60,male,5098.0,47.0,467.0,7.5,61.0,2.8
U4572,51,female,8950.0,90.0,748.0,7.7,77.0,4.3
U4573,57,female,10914.0,117.0,945.0,6.8,85.0,5.2
U4574,28,male,7382.0,74.0,662.0,7.0,66.0,4.0
U4575,20,female,7757.0,76.0,659.0,6.2,60.0,3.3
U4576,50,female,8378.0,99.0,771.0,7.7,80.0,4.1
U4577,28,female,10293.0,104.0,876.0,6.0,82.0,3.9
U4578,33,female,8302.0,81.0,684.0,7.1,72.0,3.4
U4579,35,male,5030.0,52.0,457.0,6.5,58.0,2.8
U4580,47,male,6297.0,55.0,498.0,7.6,57.0,2.1
U4581,27,male,11281.0,134.0,1052.0,7.0,88.0,4.8
U4582,35,female,5256.0,48.0,435.0,6.3,49.0,2.2
U4583,55,female,6120.0,60.0,536.0,,61.0,2.2
U4584,36,male,1950.0,13.0,,7.1,41.0,1.9
U4585,53,male,12060.0,130.0,1060.0,6.9,93.0,4.6
U4586,30,male,8856.0,89.0,777.0,7.9,72.0,3.8
U4587,63,female,7407.0,86.0,696.0,9.2,69.0,3.2
U4588,20,male,13570.0,142.0,1147.0,7.5,97.0,4.8
U4589,27,female,6235.0,64.0,,6.1,57.0,2.9
U4590,55,female,3973.0,29.0,372.0,6.9,45.0,1.4
U4591,18,male,4977.0,43.0,440.0,5.9,49.0,2.4
U4592,44,male,11919.0,131.0,,7.5,91.0,5.7
U4593,63,female,10990.0,118.0,950.0,7.2,99.0,3.8
U4594,25,male,12465.0,135.0,1060.0,8.3,89.0,5.6
U4595,63,male,7158.0,63.0,611.0,5.8,71.0,4.1
U4596,59,female,12500.0,142.0,1104.0,6.5,95.0,4.5
U4597,34,female,9111.0,98.0,828.0,7.7,77.0,4.0
U4598,26,female,5479.0,62.0,534.0,7.5,59.0,2.1
U4599,23,female,6077.0,59.0,556.0,,52.0,2.1
U4600,60,female,,81.0,692.0,8.5,74.0,3.4
U4601,42,male,2874.0,25.0,261.0,7.5,39.0,2.0
U4602,56,female,3612.0,22.0,283.0,6.3,44.0,1.7
U4603,45,female,3053.0,29.0,289.0,6.9,45.0,1.3
U4604,50,female,7295.0,75.0,636.0,,79.0,2.8
U4605,54,male,5531.0,,463.0,7.6,52.0,3.1
U4606,26,female,11937.0,131.0,1008.0,7.0,92.0,5.1
U4607,35,female,7741.0,63.0,627.0,7.0,56.0,3.5
U4608,38,female,1408.0,15.0,163.0,6.6,36.0,1.2
U4609,19,male,3277.0,23.0,292.0,7.8,35.0,1.3
U4610,60,female,14199.0,141.0,1174.0,8.3,101.0,5.9
U4611,55,female,9615.0,95.0,815.0,7.2,76.0,
U4612,57,female,4083.0,36.0,376.0,6.4,53.0,1.9
U4613,53,male,1774.0,16.0,216.0,6.9,37.0,1.4
U4614,60,male,13552.0,140.0,1146.0,7.8,102.0,4.4
U4615,54,male,2404.0,11.0,170.0,6.5,37.0,1.9
U4616,32,male,7800.0,89.0,742.0,7.3,67.0,
U4617,45,female,6705.0,69.0,588.0,7.0,,3.5
U4618,35,female,3202.0,33.0,300.0,,39.0,3.1
U4619,51,male,1610.0,24.0,,6.6,45.0,1.4
U4620,39,male,9225.0,104.0,821.0,7.4,82.0,3.2
U4621,28,female,13208.0,143.0,1166.0,7.9,96.0,5.8
U4622,30,female,8940.0,90.0,741.0,6.6,66.0,3.8
U4623,21,male,3133.0,27.0,285.0,6.2,38.0,1.5
U4624,39,male,4152.0,29.0,,8.2,37.0,3.1
U4625,24,male,12055.0,124.0,1016.0,7.1,86.0,4.3
U4626,60,male,5102.0,49.0,482.0,7.4,60.0,2.0
U4627,41,female,4954.0,48.0,458.0,6.4,52.0,2.8
U4628,21,male,4676.0,41.0,392.0,5.5,51.0,1.7
U4629,45,male,12296.0,133.0,1072.0,7.6,97.0,5.3
U4630,32,female,10232.0,117.0,945.0,8.0,89.0,3.6
U4631,18,female,3912.0,36.0,352.0,6.6,45.0,2.3
U4632,20,female,11448.0,119.0,1012.0,6.0,91.0,4.6
U4633,31,female,10667.0,106.0,912.0,5.8,73.0,4.3
U4634,55,female,8535.0,83.0,728.0,8.3,70.0,2.9
U4635,18,male,3377.0,26.0,294.0,6.8,37.0,1.8
U4636,55,male,6659.0,58.0,611.0,7.7,64.0,3.6
U4637,55,male,8862.0,90.0,744.0,7.6,77.0,3.6
U4638,38,female,11581.0,125.0,991.0,6.7,90.0,4.0
U4639,46,male,4459.0,32.0,352.0,,50.0,2.0
U4640,22,female,10455.0,107.0,924.0,6.2,76.0,3.5
U4641,27,male,8536.0,81.0,,8.1,64.0,2.4
U4642,45,male,6016.0,66.0,517.0,7.4,65.0,2.8
U4643,38,female,,95.0,768.0,8.0,87.0,3.7
