User_ID,Age,Gender,Daily_Steps,Workout_Min,Sleep_Hrs,Protein_Intake,Water_Intake
U4335,51,male,1400.0,145.0,8.0,26.0,0.6
U4336,58,male,720.0,106.0,5.0,79.0,2.8
U4337,46,male,1640.0,,4.0,116.0,3.8
U4338,26,female,1593.0,20.0,5.0,60.0,4.9
U4339,30,female,1397.0,49.0,8.0,89.0,0.7
U4340,23,male,1593.0,120.0,9.0,17.0,2.9
U4341,23,female,1121.0,133.0,6.0,70.0,2.5
U4342,37,female,926.0,49.0,8.0,106.0,1.6
U4343,20,female,1143.0,114.0,9.0,19.0,3.4
U4344,34,male,1067.0,0.0,7.0,,1.2
U4345,29,female,942.0,29.0,6.0,28.0,1.8
U4346,64,male,1100.0,106.0,8.0,23.0,4.0
U4347,62,male,1660.0,47.0,4.0,76.0,2.6
U4348,18,female,1003.0,86.0,4.0,64.0,5.0
U4349,34,male,630.0,128.0,9.0,70.0,2.2
U4350,20,female,,18.0,9.0,65.0,2.6
U4351,43,male,1187.0,45.0,4.0,72.0,1.9
U4352,32,male,670.0,129.0,7.0,114.0,1.6
U4353,53,female,1111.0,55.0,5.0,96.0,4.7
U4354,49,male,1491.0,144.0,4.0,113.0,3.9
U4355,49,male,1652.0,91.0,9.0,20.0,2.0
U4356,21,male,,81.0,9.0,56.0,3.7
U4357,35,female,1704.0,78.0,7.0,15.0,4.8
U4358,36,female,745.0,149.0,4.0,43.0,0.8
U4359,60,male,643.0,104.0,7.0,74.0,1.7
U4360,52,male,1574.0,26.0,4.0,108.0,1.4
U4361,57,male,867.0,54.0,5.0,98.0,4.4
U4362,31,female,717.0,59.0,8.0,73.0,1.3
U4363,50,female,1115.0,108.0,4.0,102.0,1.9
U4364,31,male,,,8.0,96.0,2.9
U4365,51,female,,84.0,4.0,91.0,3.3
U4366,21,female,941.0,85.0,5.0,,4.1
U4367,41,female,1340.0,116.0,9.0,,2.3
U4368,46,female,1455.0,107.0,8.0,75.0,2.9
U4369,36,male,1198.0,74.0,7.0,40.0,4.8
U4370,23,female,1375.0,118.0,4.0,92.0,1.8
U4371,50,female,1275.0,144.0,9.0,105.0,1.6
U4372,57,male,1261.0,6.0,4.0,71.0,3.7
U4373,36,male,1444.0,147.0,7.0,63.0,4.0
U4374,18,female,1422.0,74.0,5.0,101.0,2.4
U4375,22,female,1434.0,57.0,6.0,114.0,1.5
U4376,44,male,524.0,15.0,4.0,17.0,4.0
U4377,33,male,1305.0,26.0,7.0,51.0,3.5
U4378,23,male,1263.0,50.0,6.0,50.0,4.4
U4379,57,female,1583.0,74.0,4.0,68.0,4.3
U4380,30,female,933.0,143.0,8.0,49.0,1.4
U4381,52,male,1378.0,86.0,9.0,112.0,4.2
U4382,36,female,1589.0,122.0,9.0,31.0,1.3
U4383,29,male,1409.0,,7.0,33.0,4.4
U4384,33,female,1064.0,39.0,8.0,47.0,4.0
U4385,60,male,605.0,66.0,5.0,11.0,3.1
U4386,27,male,595.0,129.0,6.0,50.0,3.4
U4387,42,female,667.0,101.0,7.0,114.0,1.0
U4388,37,female,,92.0,4.0,28.0,0.7
U4389,48,female,603.0,109.0,9.0,114.0,2.0
U4390,21,female,1727.0,81.0,4.0,11.0,4.2
U4391,61,female,1019.0,77.0,6.0,101.0,2.6
U4392,40,female,781.0,1.0,8.0,105.0,1.5
U4393,19,male,1566.0,64.0,8.0,71.0,4.3
U4394,39,female,1446.0,19.0,7.0,92.0,1.5
U4395,54,male,1633.0,33.0,7.0,25.0,4.2
U4396,25,male,1733.0,,8.0,103.0,2.5
U4397,24,female,1248.0,22.0,7.0,31.0,2.6
U4398,31,male,1330.0,37.0,8.0,23.0,1.7
U4399,20,male,548.0,66.0,6.0,65.0,4.6
U4400,33,female,614.0,61.0,7.0,74.0,0.9
U4401,36,female,1678.0,139.0,8.0,54.0,1.1
U4402,35,female,1002.0,29.0,,63.0,3.4
U4403,33,male,1485.0,86.0,4.0,75.0,4.3
U4404,25,female,570.0,147.0,9.0,95.0,0.9
U4405,50,female,1511.0,117.0,4.0,55.0,3.8
U4406,29,female,566.0,5.0,5.0,42.0,3.8
U4407,28,female,1466.0,74.0,8.0,88.0,3.1
U4408,22,male,1736.0,131.0,5.0,59.0,2.7
U4409,44,female,680.0,92.0,8.0,114.0,1.9
U4410,29,male,1112.0,,9.0,31.0,2.1
U4411,34,female,1196.0,50.0,7.0,49.0,3.5
U4412,23,male,,92.0,8.0,48.0,0.8
U4413,50,male,747.0,37.0,4.0,114.0,3.1
U4414,22,male,1737.0,128.0,7.0,50.0,1.8
U4415,45,female,858.0,135.0,9.0,84.0,2.6
U4416,31,male,748.0,101.0,4.0,77.0,3.0
U4417,22,female,1137.0,80.0,7.0,16.0,4.5
U4418,50,female,1449.0,82.0,8.0,94.0,3.1
U4419,58,female,1611.0,142.0,8.0,80.0,1.5
U4420,36,female,1162.0,30.0,4.0,13.0,0.9
U4421,39,female,675.0,20.0,6.0,,3.3
U4422,22,male,1222.0,130.0,8.0,100.0,3.0
U4423,19,female,925.0,125.0,6.0,68.0,3.5
U4424,47,male,1270.0,34.0,7.0,90.0,2.6
U4425,64,male,1202.0,143.0,6.0,93.0,4.2
U4426,56,male,580.0,44.0,4.0,104.0,4.6
U4427,21,male,1426.0,58.0,5.0,35.0,0.7
U4428,50,male,637.0,11.0,5.0,,3.8
U4429,30,male,969.0,139.0,4.0,108.0,0.7
U4430,37,male,849.0,,5.0,82.0,2.5
U4431,24,female,1649.0,20.0,4.0,78.0,2.6
U4432,32,male,1753.0,59.0,8.0,61.0,3.6
U4433,40,female,809.0,51.0,6.0,81.0,2.1
U4434,31,male,1543.0,122.0,5.0,30.0,4.2
U4435,40,male,1501.0,105.0,8.0,25.0,2.0
U4436,36,male,768.0,99.0,5.0,60.0,2.0
U4437,46,male,1526.0,70.0,7.0,25.0,1.5
U4438,37,female,1269.0,134.0,4.0,27.0,3.6
U4439,46,female,515.0,61.0,4.0,56.0,0.8
U4440,41,female,1105.0,,8.0,65.0,2.1
U4441,35,male,1312.0,23.0,7.0,37.0,1.7
U4442,27,male,1656.0,39.0,6.0,91.0,1.5
U4443,58,male,981.0,75.0,7.0,87.0,0.8
U4444,25,female,1394.0,135.0,7.0,65.0,1.4
U4445,43,male,768.0,8.0,9.0,46.0,2.5
U4446,46,female,913.0,2.0,6.0,113.0,2.8
U4447,27,female,524.0,20.0,6.0,25.0,1.7
U4448,34,male,815.0,94.0,7.0,94.0,3.4
U4449,19,male,1070.0,15.0,5.0,74.0,2.0
U4450,23,female,1224.0,106.0,,69.0,2.2
U4451,22,female,1507.0,92.0,5.0,70.0,4.0
U4452,45,female,1799.0,132.0,7.0,20.0,3.0
U4453,58,male,888.0,138.0,5.0,84.0,4.8
U4454,22,male,1221.0,78.0,6.0,75.0,2.1
U4455,35,male,943.0,69.0,6.0,41.0,4.2
U4456,43,male,1498.0,47.0,5.0,28.0,3.8
U4457,37,male,1580.0,14.0,6.0,65.0,4.5
U4458,58,male,1196.0,33.0,4.0,14.0,4.8
U4459,44,female,1470.0,59.0,6.0,12.0,0.5
U4460,29,female,1220.0,1.0,,37.0,0.9
U4461,24,female,867.0,79.0,8.0,99.0,3.5
U4462,20,male,841.0,18.0,5.0,96.0,2.3
U4463,27,female,803.0,,9.0,103.0,4.2
U4464,51,male,1263.0,77.0,5.0,81.0,0.6
U4465,42,male,1315.0,27.0,6.0,109.0,4.1
U4466,52,female,,47.0,6.0,38.0,1.1
U4467,33,male,1377.0,95.0,8.0,86.0,1.8
U4468,19,female,1529.0,108.0,8.0,68.0,4.9
U4469,41,female,1429.0,72.0,9.0,34.0,0.7
U4470,27,male,1202.0,99.0,7.0,31.0,2.1
U4471,55,female,1345.0,28.0,4.0,119.0,0.9
U4472,39,female,1443.0,57.0,7.0,106.0,4.3
U4473,43,female,778.0,,9.0,110.0,3.7
U4474,60,female,881.0,22.0,5.0,80.0,4.1
U4475,56,male,512.0,26.0,6.0,32.0,2.9
U4476,44,female,802.0,6.0,7.0,79.0,2.1
U4477,46,female,659.0,48.0,6.0,88.0,0.5
U4478,64,female,653.0,108.0,6.0,88.0,1.8
U4479,55,male,1253.0,67.0,7.0,49.0,2.8
U4480,37,female,680.0,72.0,7.0,107.0,3.5
U4481,44,male,1703.0,100.0,8.0,,1.5
U4482,58,female,876.0,7.0,9.0,38.0,1.1
U4483,37,female,1275.0,52.0,9.0,25.0,1.4
U4484,61,female,1691.0,141.0,4.0,102.0,2.1
U4485,36,male,1737.0,134.0,8.0,96.0,1.2
U4486,37,male,1673.0,136.0,4.0,19.0,1.2
U4487,52,male,515.0,2.0,7.0,56.0,0.7
U4488,64,male,1614.0,77.0,9.0,13.0,4.4
U4489,19,male,1643.0,144.0,9.0,21.0,1.5
U4490,47,male,752.0,85.0,,51.0,4.2
U4491,51,female,1583.0,45.0,5.0,107.0,2.5
U4492,39,male,1789.0,89.0,8.0,13.0,3.3
U4493,20,female,530.0,141.0,8.0,93.0,0.8
U4494,23,male,1544.0,8.0,8.0,,3.1
U4495,32,male,1230.0,114.0,9.0,101.0,1.8
U4496,44,male,788.0,129.0,6.0,15.0,0.9
U4497,27,female,997.0,74.0,9.0,23.0,4.6
U4498,26,male,1047.0,80.0,6.0,44.0,3.2
U4499,50,male,1460.0,127.0,9.0,56.0,1.6
U4500,49,female,631.0,33.0,,67.0,2.4
U4501,23,female,1357.0,146.0,9.0,74.0,2.1
U4502,58,female,1655.0,38.0,7.0,28.0,3.7
U4503,53,female,1020.0,12.0,6.0,66.0,3.2
U4504,19,male,529.0,,8.0,74.0,0.6
U4505,46,female,1126.0,49.0,6.0,22.0,1.4
U4506,21,male,503.0,22.0,,17.0,2.7
U4507,18,male,1008.0,121.0,8.0,27.0,2.5
U4508,36,female,1760.0,119.0,9.0,44.0,2.8
U4509,43,male,515.0,87.0,9.0,96.0,3.7
U4510,42,female,1496.0,111.0,9.0,35.0,3.6
U4511,27,male,1455.0,110.0,9.0,114.0,2.2
U4512,32,female,1753.0,71.0,9.0,47.0,4.4
U4513,39,female,1630.0,56.0,6.0,93.0,0.8
U4514,38,female,762.0,0.0,7.0,75.0,3.1
U4515,39,female,1588.0,112.0,6.0,35.0,4.8
U4516,53,female,764.0,61.0,5.0,66.0,3.0
U4517,51,female,877.0,46.0,6.0,109.0,2.5
U4518,47,male,1698.0,77.0,8.0,34.0,1.1
U4519,42,male,1462.0,105.0,9.0,39.0,4.1
U4520,62,male,1675.0,125.0,6.0,91.0,2.2
U4521,45,female,975.0,4.0,7.0,16.0,3.7
U4522,18,male,1789.0,30.0,9.0,36.0,1.4
U4523,62,female,828.0,36.0,4.0,20.0,0.7
U4524,21,male,1686.0,78.0,5.0,110.0,1.9
U4525,24,male,937.0,142.0,8.0,17.0,1.8
U4526,26,female,1722.0,51.0,7.0,20.0,4.4
U4527,53,male,515.0,138.0,5.0,97.0,4.4
U4528,36,male,1367.0,42.0,6.0,39.0,2.9
U4529,18,male,,,5.0,103.0,0.6
U4530,27,female,1483.0,62.0,9.0,,1.5
U4531,53,male,1762.0,,9.0,65.0,3.4
U4532,26,female,1080.0,86.0,4.0,44.0,1.0
U4533,62,male,505.0,72.0,5.0,48.0,3.7
U4534,63,male,,103.0,5.0,33.0,0.6
U4535,59,male,1518.0,15.0,9.0,17.0,3.6
U4536,49,male,1306.0,58.0,6.0,52.0,4.3
U4537,49,female,1118.0,46.0,6.0,51.0,2.6
U4538,23,male,1641.0,115.0,8.0,93.0,4.2
U4539,55,female,904.0,108.0,6.0,50.0,4.0
U4540,34,female,1496.0,8.0,5.0,56.0,3.5
U4541,27,male,,64.0,4.0,35.0,2.5
U4542,44,male,1065.0,58.0,6.0,61.0,1.7
U4543,52,female,1251.0,,9.0,97.0,4.4
U4544,38,female,511.0,135.0,9.0,31.0,3.4
U4545,42,male,1732.0,122.0,8.0,14.0,4.1
U4546,45,male,,145.0,8.0,24.0,3.0
U4547,64,male,1377.0,90.0,,45.0,1.3
U4548,32,male,577.0,95.0,6.0,110.0,4.9
U4549,21,male,,,,72.0,1.3
U4550,46,female,1368.0,31.0,8.0,102.0,4.6
U4551,26,male,1311.0,47.0,6.0,,1.4
U4552,44,male,1600.0,44.0,5.0,,2.2
U4553,43,female,1571.0,99.0,4.0,58.0,2.5
U4554,36,male,1266.0,99.0,9.0,64.0,4.6
U4555,45,male,581.0,,5.0,81.0,4.5
U4556,34,female,708.0,143.0,6.0,,4.2
U4557,60,male,1021.0,125.0,5.0,66.0,2.2
U4558,58,female,1552.0,45.0,9.0,38.0,0.5
U4559,59,male,1493.0,120.0,7.0,28.0,3.6
U4560,37,male,964.0,87.0,9.0,104.0,2.3
U4561,62,male,1127.0,60.0,9.0,82.0,3.9
U4562,57,female,1280.0,45.0,7.0,19.0,4.1
U4563,56,female,1058.0,80.0,6.0,110.0,2.5
U4564,40,female,1459.0,44.0,6.0,19.0,3.9
U4565,64,female,590.0,117.0,4.0,106.0,4.3
U4566,49,male,1576.0,46.0,9.0,98.0,4.7
U4567,64,female,1359.0,22.0,5.0,66.0,3.1
U4568,50,female,1727.0,60.0,4.0,63.0,4.0
U4569,63,female,1055.0,12.0,6.0,65.0,2.7
U4570,22,male,655.0,6.0,6.0,77.0,0.7
U4571,60,male,501.0,140.0,8.0,78.0,1.2
U4572,51,female,1324.0,27.0,4.0,96.0,1.1
U4573,57,female,1301.0,95.0,6.0,112.0,1.3
U4574,28,male,1482.0,106.0,7.0,64.0,0.5
U4575,20,female,1581.0,97.0,8.0,78.0,4.4
U4576,50,female,1777.0,111.0,5.0,81.0,3.0
U4577,28,female,1703.0,0.0,8.0,90.0,2.2
U4578,33,female,992.0,42.0,9.0,,2.3
U4579,35,male,1168.0,41.0,9.0,21.0,2.6
U4580,47,male,1558.0,94.0,5.0,44.0,0.8
U4581,27,male,574.0,128.0,7.0,87.0,1.7
U4582,35,female,1443.0,50.0,5.0,91.0,4.3
U4583,55,female,870.0,143.0,4.0,83.0,3.8
U4584,36,male,1086.0,14.0,5.0,88.0,3.0
U4585,53,male,828.0,124.0,5.0,115.0,2.7
U4586,30,male,1089.0,86.0,8.0,42.0,1.7
U4587,63,female,1276.0,,7.0,92.0,2.6
U4588,20,male,803.0,144.0,5.0,107.0,3.2
U4589,27,female,1078.0,88.0,4.0,118.0,3.7
U4590,55,female,720.0,105.0,8.0,34.0,1.2
U4591,18,male,1478.0,5.0,7.0,25.0,4.2
U4592,44,male,1687.0,30.0,7.0,17.0,2.1
U4593,63,female,874.0,39.0,6.0,44.0,2.8
U4594,25,male,1743.0,68.0,9.0,94.0,3.2
U4595,63,male,1777.0,134.0,4.0,92.0,2.7
U4596,59,female,687.0,12.0,9.0,55.0,3.1
U4597,34,female,1714.0,3.0,8.0,20.0,1.0
U4598,26,female,1738.0,2.0,8.0,,2.4
U4599,23,female,1609.0,139.0,4.0,53.0,1.8
U4600,60,female,973.0,64.0,7.0,20.0,0.9
U4601,42,male,1343.0,26.0,5.0,20.0,1.4
U4602,56,female,1030.0,106.0,4.0,31.0,3.2
U4603,45,female,1570.0,,8.0,94.0,1.4
U4604,50,female,1588.0,16.0,,100.0,1.3
U4605,54,male,1462.0,31.0,4.0,91.0,3.0
U4606,26,female,974.0,16.0,7.0,71.0,4.6
U4607,35,female,1669.0,33.0,6.0,115.0,4.0
U4608,38,female,1445.0,34.0,6.0,57.0,4.6
U4609,19,male,1589.0,145.0,5.0,113.0,3.1
U4610,60,female,1016.0,49.0,5.0,111.0,2.3
U4611,55,female,1616.0,102.0,7.0,103.0,3.8
U4612,57,female,925.0,32.0,9.0,72.0,1.7
U4613,53,male,1617.0,88.0,5.0,60.0,0.9
U4614,60,male,632.0,128.0,6.0,54.0,2.1
U4615,54,male,813.0,,7.0,118.0,1.8
U4616,32,male,1090.0,58.0,7.0,42.0,3.5
U4617,45,female,1735.0,9.0,7.0,94.0,3.0
U4618,35,female,1508.0,56.0,4.0,69.0,1.1
U4619,51,male,658.0,65.0,9.0,,4.6
U4620,39,male,1791.0,118.0,9.0,22.0,3.2
U4621,28,female,1160.0,111.0,5.0,75.0,2.6
U4622,30,female,1247.0,14.0,9.0,66.0,4.7
U4623,21,male,1300.0,12.0,8.0,52.0,0.9
U4624,39,male,909.0,,6.0,,4.1
U4625,24,male,1179.0,117.0,5.0,40.0,2.1
U4626,60,male,1716.0,141.0,9.0,,3.6
U4627,41,female,1794.0,113.0,6.0,32.0,4.7
U4628,21,male,613.0,33.0,5.0,95.0,2.8
U4629,45,male,1396.0,100.0,8.0,38.0,0.6
U4630,32,female,1578.0,24.0,6.0,106.0,0.6
U4631,18,female,564.0,111.0,8.0,40.0,2.0
U4632,20,female,1183.0,53.0,6.0,87.0,4.0
U4633,31,female,1795.0,11.0,4.0,83.0,1.8
U4634,55,female,645.0,125.0,4.0,27.0,2.0
U4635,18,male,1442.0,136.0,6.0,20.0,4.0
U4636,55,male,1732.0,30.0,6.0,112.0,1.0
U4637,55,male,,77.0,8.0,56.0,4.3
U4638,38,female,1238.0,52.0,,12.0,1.7
U4639,46,male,685.0,111.0,7.0,,0.7
U4640,22,female,1657.0,42.0,6.0,63.0,1.0
U4641,27,male,1334.0,41.0,5.0,81.0,4.8
U4642,45,male,1308.0,123.0,5.0,40.0,2.5
U4643,38,female,670.0,66.0,5.0,17.0,1.7
U4644,24,female,712.0,65.0,4.0,52.0,2.8
U4645,20,male,526.0,143.0,9.0,57.0,3.6
U4646,62,male,1513.0,82.0,8.0,11.0,1.9
U4647,64,male,1591.0,93.0,9.0,31.0,3.8
U4648,37,male,1289.0,104.0,4.0,,1.6
U4649,36,male,907.0,143.0,9.0,16.0,1.0
U4650,52,female,1632.0,30.0,,29.0,3.0
U4651,21,female,573.0,117.0,5.0,101.0,1.2
U4652,22,female,1077.0,27.0,6.0,86.0,4.7
U4653,18,female,1179.0,3.0,5.0,11.0,0.5
U4654,21,male,1785.0,137.0,9.0,41.0,3.9
U4655,29,male,1285.0,17.0,6.0,99.0,1.8
U4656,44,female,1348.0,46.0,8.0,12.0,4.3
U4657,59,male,1369.0,8.0,7.0,50.0,0.8
U4658,40,female,736.0,28.0,6.0,51.0,4.8
U4659,42,male,,143.0,,86.0,1.0
U4660,38,male,877.0,91.0,5.0,94.0,4.0
U4661,41,male,1160.0,148.0,5.0,54.0,2.8
U4662,42,female,1329.0,,9.0,110.0,2.4
U4663,62,female,1405.0,110.0,9.0,96.0,1.8
U4664,63,female,,,9.0,80.0,4.3
U4665,49,female,1118.0,109.0,9.0,26.0,1.4
U4666,49,male,1152.0,117.0,5.0,101.0,3.7
U4667,22,male,1599.0,99.0,6.0,56.0,2.5
U4668,53,male,1532.0,30.0,8.0,103.0,5.0
U4669,63,male,695.0,80.0,6.0,78.0,3.3
U4670,59,female,1306.0,45.0,4.0,33.0,1.0
U4671,59,male,1392.0,48.0,5.0,80.0,2.4
U4672,56,male,1584.0,41.0,6.0,43.0,0.8
U4673,33,male,1436.0,111.0,5.0,59.0,1.8
U4674,50,female,1346.0,26.0,4.0,51.0,2.0
U4675,38,female,1317.0,87.0,7.0,,4.3
U4676,26,female,1063.0,,7.0,36.0,4.3
U4677,23,male,1133.0,2.0,7.0,87.0,0.6
U4678,62,female,1178.0,59.0,5.0,68.0,2.9
U4679,52,male,1517.0,78.0,6.0,28.0,1.5
U4680,56,male,507.0,144.0,5.0,111.0,1.9
U4681,39,male,1568.0,31.0,8.0,85.0,0.6
U4682,58,female,843.0,6.0,6.0,12.0,3.9
U4683,22,female,1295.0,70.0,4.0,80.0,4.8
U4684,59,male,,,9.0,108.0,1.5
U4685,40,male,1716.0,57.0,7.0,34.0,2.0
U4686,34,female,1348.0,111.0,6.0,24.0,1.4
U4687,29,female,561.0,47.0,6.0,92.0,4.7
U4688,40,female,1585.0,,7.0,69.0,0.5
U4689,33,male,,70.0,4.0,92.0,3.1
U4690,20,male,1132.0,74.0,5.0,32.0,4.4
U4691,47,male,1291.0,73.0,5.0,20.0,1.3
U4692,39,female,1050.0,120.0,9.0,68.0,3.2
U4693,26,female,1105.0,54.0,6.0,94.0,0.7
U4694,46,female,1638.0,40.0,7.0,43.0,4.2
U4695,64,male,1644.0,96.0,8.0,112.0,1.7
U4696,54,male,1024.0,147.0,,16.0,4.9
U4697,40,female,1398.0,32.0,5.0,115.0,4.6
U4698,30,male,662.0,33.0,4.0,53.0,3.8
U4699,49,female,1286.0,61.0,,,2.7
U4700,63,male,1409.0,18.0,9.0,73.0,3.9
U4701,64,female,1481.0,9.0,4.0,32.0,1.1
U4702,40,male,878.0,119.0,7.0,111.0,1.9
U4703,62,male,672.0,122.0,9.0,67.0,0.6
U4704,34,female,1499.0,103.0,7.0,29.0,3.4
U4705,57,female,563.0,140.0,9.0,,4.1
U4706,38,female,1624.0,4.0,7.0,69.0,4.8
U4707,19,female,1474.0,57.0,9.0,17.0,3.6
U4708,54,female,565.0,58.0,9.0,110.0,3.8
U4709,23,male,957.0,127.0,6.0,76.0,4.5
U4710,61,female,952.0,85.0,7.0,11.0,4.7
U4711,35,female,1782.0,103.0,6.0,31.0,2.7
U4712,47,female,1478.0,142.0,,79.0,1.0
U4713,39,male,677.0,128.0,5.0,112.0,2.6
U4714,50,female,779.0,37.0,9.0,113.0,3.0
U4715,47,female,843.0,106.0,5.0,45.0,3.3
U4716,34,female,1540.0,108.0,5.0,117.0,5.0
U4717,60,male,795.0,52.0,5.0,33.0,4.6
U4718,49,male,701.0,,,21.0,2.3
U4719,59,female,1461.0,0.0,7.0,90.0,1.0
U4720,31,male,1183.0,10.0,8.0,31.0,1.5
U4721,27,female,1717.0,57.0,7.0,92.0,1.3
U4722,64,male,1672.0,127.0,8.0,82.0,2.1
U4723,53,female,874.0,43.0,7.0,85.0,4.4
U4724,51,male,534.0,5.0,5.0,105.0,2.5
U4725,26,female,528.0,7.0,4.0,104.0,3.1
U4726,59,female,1274.0,4.0,9.0,90.0,1.3
U4727,45,male,720.0,105.0,8.0,32.0,2.7
U4728,28,female,552.0,111.0,4.0,83.0,4.4
U4729,31,female,1290.0,16.0,5.0,72.0,4.0
U4730,56,female,575.0,8.0,8.0,39.0,0.9
U4731,64,female,993.0,77.0,4.0,28.0,4.4
U4732,36,male,616.0,13.0,7.0,35.0,1.7
U4733,32,female,779.0,112.0,5.0,99.0,3.5
U4734,45,male,1698.0,90.0,7.0,20.0,1.2
U4735,41,male,1245.0,24.0,7.0,29.0,3.5
U4736,25,male,1448.0,97.0,5.0,65.0,0.7
U4737,60,male,1263.0,2.0,8.0,54.0,3.2
U4738,26,female,,138.0,9.0,77.0,3.4
U4739,64,female,1517.0,111.0,6.0,56.0,1.6
U4740,50,male,1544.0,145.0,6.0,85.0,4.7
U4741,50,female,1596.0,46.0,9.0,98.0,0.7
U4742,36,male,1341.0,49.0,,67.0,4.5
U4743,20,female,1559.0,123.0,6.0,19.0,2.2
U4744,27,female,1756.0,89.0,9.0,31.0,3.7
U4745,57,female,996.0,66.0,4.0,80.0,3.4
U4746,64,male,705.0,1.0,9.0,33.0,1.3
U4747,59,male,,146.0,8.0,75.0,1.9
U4748,18,female,543.0,1.0,9.0,105.0,2.9
U4749,46,male,1614.0,64.0,7.0,94.0,4.3
U4750,51,male,1104.0,90.0,7.0,70.0,4.8
U4751,30,female,953.0,115.0,5.0,16.0,0.6
U4752,18,male,1094.0,48.0,7.0,81.0,2.1
U4753,51,female,1006.0,68.0,4.0,47.0,3.5
U4754,46,female,1293.0,131.0,9.0,30.0,2.9
U4755,64,female,520.0,144.0,4.0,17.0,4.7
U4756,30,male,1751.0,125.0,5.0,98.0,0.6
U4757,46,female,1653.0,52.0,7.0,37.0,2.5
U4758,56,female,1119.0,111.0,6.0,101.0,3.5
U4759,41,male,913.0,149.0,9.0,,1.5
U4760,43,male,1594.0,138.0,6.0,40.0,3.8
U4761,34,male,836.0,112.0,8.0,109.0,0.9
U4762,24,male,1409.0,142.0,5.0,98.0,2.5
U4763,30,female,775.0,113.0,8.0,50.0,3.5
U4764,22,male,1391.0,137.0,6.0,46.0,1.7
U4765,43,male,512.0,47.0,6.0,,0.8
U4766,20,male,1526.0,30.0,6.0,60.0,4.8
U4767,24,male,1477.0,36.0,8.0,85.0,4.6
U4768,56,female,1747.0,107.0,5.0,46.0,4.7
U4769,18,male,1473.0,27.0,9.0,110.0,4.9
U4770,34,female,674.0,69.0,9.0,40.0,1.3
U4771,60,male,740.0,13.0,4.0,71.0,1.2
U4772,42,female,1046.0,121.0,,27.0,0.7
U4773,20,female,513.0,15.0,6.0,99.0,4.5
U4774,32,male,1718.0,24.0,,15.0,3.9
U4775,46,female,1224.0,65.0,5.0,18.0,3.3
U4776,60,male,502.0,37.0,7.0,20.0,4.7
U4777,49,female,1190.0,102.0,7.0,104.0,3.1
U4778,43,female,1246.0,97.0,8.0,119.0,1.1
U4779,33,female,1268.0,,7.0,11.0,1.3
U4780,42,male,1371.0,39.0,9.0,38.0,1.1
U4781,45,female,994.0,63.0,9.0,119.0,1.9
U4782,26,male,916.0,88.0,8.0,60.0,2.2
U4783,18,female,1127.0,99.0,4.0,,4.1
U4784,46,female,,143.0,6.0,78.0,1.4
U4785,39,female,1520.0,81.0,5.0,32.0,3.8
U4786,33,female,641.0,76.0,4.0,109.0,2.7
U4787,58,female,1609.0,58.0,9.0,16.0,5.0
U4788,61,female,545.0,90.0,4.0,65.0,4.0
U4789,58,male,1343.0,97.0,8.0,86.0,4.9
U4790,24,male,1508.0,138.0,6.0,115.0,2.0
U4791,31,male,1761.0,0.0,9.0,71.0,1.1
U4792,46,female,509.0,12.0,8.0,83.0,2.8
U4793,36,male,1163.0,29.0,4.0,109.0,1.1
U4794,36,female,1072.0,17.0,5.0,89.0,2.7
U4795,19,male,1148.0,,7.0,24.0,1.7
U4796,58,male,1412.0,140.0,8.0,62.0,2.7
U4797,62,female,1139.0,31.0,9.0,52.0,4.8
U4798,32,female,1115.0,70.0,4.0,92.0,1.8
U4799,20,male,1197.0,49.0,7.0,94.0,5.0
U4800,28,male,1408.0,115.0,7.0,44.0,1.5
U4801,63,male,677.0,112.0,4.0,88.0,1.4
U4802,47,male,1368.0,79.0,6.0,23.0,3.0
U4803,57,female,1529.0,30.0,4.0,102.0,4.3
U4804,35,male,1352.0,50.0,9.0,78.0,3.9
U4805,19,female,806.0,59.0,5.0,58.0,3.8
U4806,49,female,1047.0,32.0,9.0,27.0,1.8
U4807,25,male,,126.0,7.0,60.0,0.6
U4808,39,female,894.0,125.0,5.0,10.0,1.2
U4809,23,male,799.0,40.0,8.0,36.0,2.1
U4810,29,female,1248.0,18.0,,73.0,4.9
U4811,64,female,784.0,40.0,6.0,69.0,4.6
U4812,57,male,829.0,84.0,4.0,100.0,1.4
U4813,53,female,549.0,88.0,8.0,98.0,3.8
U4814,32,female,1272.0,41.0,9.0,50.0,3.1
U4815,45,male,877.0,119.0,5.0,30.0,0.7
U4816,62,female,1499.0,22.0,8.0,23.0,2.2
U4817,35,female,1273.0,32.0,6.0,29.0,2.7
U4818,19,male,1667.0,19.0,4.0,101.0,3.5
U4819,30,male,1583.0,89.0,8.0,94.0,1.8
U4820,62,female,1367.0,103.0,9.0,96.0,4.7
U4821,32,female,,11.0,5.0,20.0,2.5
U4822,37,female,502.0,142.0,8.0,75.0,1.6
U4823,46,male,1247.0,50.0,,93.0,1.9
U4824,59,female,,5.0,9.0,33.0,3.9
U4825,46,female,714.0,90.0,8.0,,3.4
U4826,20,female,828.0,68.0,5.0,46.0,3.8
U4827,36,female,,122.0,4.0,95.0,1.8
U4828,20,female,625.0,145.0,6.0,33.0,2.0
U4829,31,female,1266.0,114.0,6.0,24.0,2.3
U4830,57,male,1727.0,110.0,7.0,21.0,1.3
U4831,21,male,1695.0,60.0,8.0,119.0,3.6
